chr1	locus1	chr2	locus2	freq
8	63945	8	146674	18
8	72402	8	133240	135
8	72402	8	135212	25
8	72402	8	137580	80
8	72402	8	138957	27
8	72402	8	141076	75
8	72402	8	143033	89
8	72402	8	172829	59
8	80858	8	104998	63
8	80858	8	113686	81
8	80858	8	123377	41
8	80858	8	129429	25
8	80858	8	133240	44
8	80858	8	141076	30
8	80858	8	146674	17
8	80858	8	155716	29
8	80858	8	160031	21
8	80858	8	312069	9
8	85404	8	133240	46
8	85404	8	141076	35
8	94736	8	135212	34
8	94736	8	141076	36
8	96669	8	129429	89
8	96669	8	133240	88
8	96669	8	137580	77
8	96669	8	138957	45
8	96669	8	143033	42
8	104998	8	133240	77
8	104998	8	141076	52
8	113686	8	137580	174
8	113686	8	138957	73
8	113686	8	141076	107
8	113686	8	143033	110
8	113686	8	146674	68
8	113686	8	371594	9
8	116972	8	137580	123
8	116972	8	138957	81
8	116972	8	141076	98
8	116972	8	143033	106
8	123377	8	146674	152
8	128386	8	172829	31
8	128386	8	191442	27
8	128386	8	261067	14
8	129429	8	155716	108
8	129429	8	160031	111
8	129429	8	163013	64
8	129429	8	172829	37
8	129429	8	175992	46
8	129429	8	182574	34
8	129429	8	191442	19
8	129429	8	199243	22
8	129429	8	247112	15
8	129429	8	264723	17
8	131427	8	155716	129
8	131427	8	160031	92
8	131427	8	163013	55
8	131427	8	172829	47
8	133240	8	155716	207
8	133240	8	160031	117
8	133240	8	163013	81
8	133240	8	166041	70
8	133240	8	169470	86
8	133240	8	172829	99
8	133240	8	175992	52
8	133240	8	182574	88
8	133240	8	191442	38
8	133240	8	199243	26
8	133240	8	205513	34
8	133240	8	209102	20
8	133240	8	226464	22
8	133240	8	269602	19
8	133240	8	283675	18
8	133240	8	380262	10
8	135212	8	155716	54
8	136258	8	166041	43
8	136258	8	172829	33
8	137580	8	160031	187
8	137580	8	163013	78
8	137580	8	166041	43
8	137580	8	169470	57
8	137580	8	172829	72
8	137580	8	175992	47
8	137580	8	182574	77
8	137580	8	191442	34
8	137580	8	205513	32
8	137580	8	209102	27
8	137580	8	226464	25
8	137580	8	238783	21
8	137580	8	312069	21
8	137580	8	487705	9
8	138957	8	160031	79
8	138957	8	182574	46
8	138957	8	238783	17
8	141076	8	163013	152
8	141076	8	166041	80
8	141076	8	172829	90
8	141076	8	191442	74
8	141076	8	199243	32
8	141076	8	205513	51
8	141076	8	209102	29
8	141076	8	213148	43
8	141076	8	247112	33
8	141076	8	374319	8
8	143033	8	172829	104
8	143033	8	175992	88
8	143033	8	180531	51
8	143033	8	191442	63
8	143033	8	199243	32
8	143033	8	205513	30
8	143033	8	312069	14
8	146674	8	172829	122
8	146674	8	182574	50
8	146674	8	199243	32
8	146674	8	207543	29
8	146674	8	213148	25
8	146674	8	247112	15
8	146674	8	261067	16
8	150888	8	172829	75
8	150888	8	199243	26
8	150888	8	213148	21
8	155716	8	175992	182
8	155716	8	180531	138
8	155716	8	182574	213
8	155716	8	185692	86
8	155716	8	191442	112
8	155716	8	199243	68
8	155716	8	205513	65
8	155716	8	207543	40
8	155716	8	209102	55
8	155716	8	213148	56
8	155716	8	216745	35
8	155716	8	253060	23
8	160031	8	185692	72
8	160031	8	191442	105
8	160031	8	199243	66
8	160031	8	205513	40
8	160031	8	213148	29
8	161199	8	191442	68
8	161199	8	205513	47
8	163013	8	191442	115
8	163013	8	199243	53
8	163013	8	205513	55
8	163013	8	213148	29
8	166041	8	199243	80
8	166041	8	209102	36
8	166041	8	213148	54
8	168170	8	199243	47
8	169470	8	199243	73
8	169470	8	205513	62
8	169470	8	209102	49
8	172829	8	199243	128
8	172829	8	202327	90
8	172829	8	203370	37
8	172829	8	205513	130
8	172829	8	207543	59
8	172829	8	209102	66
8	172829	8	213148	97
8	172829	8	216745	42
8	172829	8	247112	55
8	172829	8	253060	28
8	172829	8	283675	19
8	172829	8	494587	7
8	175992	8	199243	93
8	175992	8	202327	72
8	175992	8	205513	104
8	175992	8	209102	53
8	175992	8	247112	35
8	175992	8	283675	20
8	178174	8	199243	217
8	178174	8	202327	98
8	178174	8	205513	170
8	178174	8	207543	83
8	178174	8	209102	78
8	180531	8	205513	96
8	182574	8	205513	185
8	182574	8	209102	137
8	182574	8	213148	55
8	182574	8	312069	10
8	191442	8	213148	108
8	191442	8	392186	14
8	199243	8	238783	66
8	199243	8	247112	53
8	199243	8	253060	36
8	199243	8	261067	26
8	199243	8	264723	22
8	199243	8	283675	22
8	199243	8	312069	16
8	199243	8	314328	15
8	199243	8	371594	11
8	199243	8	494587	7
8	202327	8	261067	33
8	202327	8	502881	11
8	203370	8	505929	7
8	205513	8	226464	106
8	205513	8	238783	107
8	205513	8	247112	78
8	205513	8	253060	51
8	205513	8	261067	56
8	205513	8	264723	33
8	205513	8	283675	25
8	205513	8	312069	19
8	205513	8	318927	16
8	205513	8	371594	16
8	205513	8	425241	10
8	205513	8	505929	9
8	207543	8	318927	13
8	207543	8	487705	7
8	209102	8	238783	74
8	209102	8	247112	67
8	209102	8	261067	42
8	209102	8	312069	25
8	209102	8	355214	12
8	209102	8	371594	13
8	209102	8	477476	14
8	209102	8	487705	8
8	213148	8	238783	109
8	213148	8	247112	134
8	213148	8	253060	51
8	213148	8	256301	40
8	213148	8	261067	58
8	213148	8	264723	29
8	213148	8	274306	31
8	213148	8	283675	27
8	213148	8	325387	14
8	213148	8	335861	16
8	213148	8	354244	10
8	213148	8	355214	18
8	213148	8	392186	12
8	213148	8	425241	10
8	213148	8	487705	11
8	216745	8	238783	143
8	216745	8	247112	187
8	216745	8	253060	86
8	216745	8	261067	95
8	216745	8	264723	37
8	216745	8	269602	49
8	216745	8	283675	30
8	216745	8	312069	16
8	216745	8	477476	19
8	216745	8	481028	9
8	216745	8	487705	8
8	221555	8	247112	172
8	221555	8	253060	82
8	221555	8	261067	85
8	221555	8	264723	39
8	221555	8	274306	32
8	221555	8	279142	29
8	221555	8	283675	34
8	226464	8	253060	127
8	226464	8	256301	63
8	226464	8	261067	129
8	226464	8	264723	50
8	226464	8	269602	65
8	226464	8	283675	35
8	226464	8	355214	13
8	232302	8	253060	189
8	232302	8	261067	175
8	232302	8	264723	64
8	232302	8	269602	59
8	232302	8	279142	42
8	232302	8	283675	55
8	232302	8	295671	26
8	232302	8	298862	30
8	232302	8	325387	22
8	232302	8	356464	14
8	232302	8	502881	10
8	238783	8	261067	531
8	238783	8	264723	137
8	238783	8	269602	175
8	238783	8	274306	92
8	238783	8	279142	81
8	238783	8	283675	102
8	238783	8	312069	38
8	238783	8	314328	30
8	238783	8	403478	16
8	238783	8	404769	13
8	247112	8	269602	277
8	247112	8	274306	68
8	247112	8	279142	143
8	247112	8	283675	139
8	247112	8	289391	63
8	247112	8	291855	35
8	247112	8	295671	122
8	247112	8	298862	91
8	247112	8	303730	114
8	247112	8	312069	104
8	247112	8	314328	51
8	247112	8	318927	40
8	247112	8	322289	44
8	247112	8	323290	38
8	247112	8	325387	55
8	247112	8	347873	20
8	247112	8	352359	19
8	247112	8	355214	22
8	247112	8	356464	16
8	247112	8	367300	19
8	247112	8	369164	16
8	247112	8	371594	24
8	247112	8	380262	18
8	247112	8	385225	10
8	247112	8	435696	17
8	247112	8	477476	25
8	247112	8	481028	13
8	247112	8	512169	7
8	247112	8	516532	10
8	247112	8	520468	14
8	253060	8	274306	84
8	253060	8	279142	124
8	253060	8	283675	127
8	253060	8	288195	76
8	253060	8	291855	56
8	253060	8	295671	65
8	253060	8	298862	82
8	253060	8	303730	69
8	253060	8	312069	66
8	253060	8	314328	34
8	253060	8	318927	34
8	253060	8	322289	25
8	253060	8	323290	26
8	253060	8	325387	38
8	253060	8	335861	23
8	253060	8	371594	23
8	253060	8	374319	12
8	253060	8	392186	18
8	253060	8	430913	12
8	253060	8	518331	9
8	256301	8	283675	62
8	256301	8	298862	51
8	256301	8	303730	58
8	256301	8	312069	30
8	256301	8	392186	12
8	256301	8	420764	9
8	257651	8	283675	54
8	257651	8	312069	28
8	257651	8	450089	9
8	261067	8	283675	286
8	261067	8	288195	68
8	261067	8	289391	78
8	261067	8	291855	72
8	261067	8	295671	140
8	261067	8	298862	252
8	261067	8	303730	144
8	261067	8	308724	36
8	261067	8	312069	157
8	261067	8	314328	83
8	261067	8	318927	43
8	261067	8	322289	67
8	261067	8	323290	48
8	261067	8	325387	78
8	261067	8	330329	120
8	261067	8	340787	16
8	261067	8	347873	24
8	261067	8	352359	22
8	261067	8	355214	26
8	261067	8	356464	39
8	261067	8	369164	20
8	261067	8	371594	26
8	261067	8	374319	21
8	261067	8	376500	27
8	261067	8	425241	15
8	261067	8	477476	29
8	261067	8	481028	11
8	261067	8	508672	9
8	261067	8	518331	10
8	261067	8	520468	12
8	264723	8	288195	68
8	264723	8	295671	85
8	264723	8	298862	80
8	264723	8	303730	86
8	264723	8	312069	97
8	264723	8	314328	50
8	264723	8	318927	36
8	264723	8	325387	37
8	264723	8	330329	81
8	264723	8	347873	21
8	264723	8	352359	18
8	264723	8	376500	16
8	264723	8	450089	8
8	264723	8	451727	12
8	264723	8	477476	18
8	264723	8	481028	10
8	266813	8	288195	71
8	266813	8	291855	45
8	266813	8	312069	58
8	266813	8	314328	48
8	266813	8	318927	40
8	266813	8	322289	36
8	266813	8	325387	54
8	266813	8	392186	22
8	266813	8	435696	11
8	269602	8	295671	84
8	269602	8	298862	131
8	269602	8	303730	132
8	269602	8	308724	54
8	269602	8	312069	114
8	269602	8	314328	62
8	269602	8	318927	38
8	269602	8	322289	45
8	269602	8	323290	40
8	269602	8	325387	52
8	269602	8	330329	63
8	269602	8	355214	22
8	269602	8	380262	15
8	269602	8	404769	23
8	274306	8	295671	58
8	274306	8	298862	88
8	274306	8	303730	60
8	274306	8	312069	60
8	274306	8	314328	42
8	274306	8	318927	45
8	274306	8	325387	33
8	274306	8	330329	42
8	274306	8	335861	19
8	274306	8	340787	26
8	274306	8	347873	27
8	274306	8	356464	15
8	274306	8	385225	12
8	279142	8	303730	173
8	279142	8	312069	114
8	279142	8	314328	70
8	279142	8	318927	50
8	279142	8	325387	55
8	279142	8	330329	59
8	279142	8	355214	29
8	279142	8	371594	33
8	279142	8	376500	18
8	279142	8	392186	15
8	279142	8	404769	18
8	279142	8	425241	14
8	283675	8	303730	297
8	283675	8	308724	68
8	283675	8	312069	215
8	283675	8	314328	91
8	283675	8	318927	64
8	283675	8	322289	62
8	283675	8	325387	74
8	283675	8	330329	128
8	283675	8	335861	35
8	283675	8	340787	22
8	283675	8	355214	22
8	283675	8	367300	23
8	283675	8	369164	19
8	283675	8	371594	22
8	283675	8	374319	14
8	283675	8	380262	22
8	283675	8	425241	17
8	283675	8	487705	13
8	288195	8	312069	91
8	288195	8	318927	64
8	288195	8	325387	38
8	288195	8	380262	17
8	288195	8	392186	16
8	289391	8	312069	105
8	291855	8	312069	100
8	291855	8	314328	58
8	291855	8	318927	45
8	291855	8	340787	26
8	291855	8	356464	20
8	295671	8	318927	133
8	295671	8	322289	112
8	295671	8	323290	61
8	295671	8	325387	152
8	295671	8	335861	44
8	295671	8	352359	29
8	295671	8	354244	26
8	298862	8	318927	230
8	298862	8	322289	194
8	298862	8	323290	89
8	298862	8	325387	201
8	298862	8	340787	39
8	298862	8	352359	62
8	298862	8	355214	32
8	298862	8	356464	59
8	298862	8	357468	28
8	298862	8	487705	22
8	303730	8	325387	242
8	303730	8	330329	205
8	303730	8	335861	46
8	303730	8	340787	41
8	303730	8	347873	51
8	303730	8	352359	50
8	303730	8	355214	62
8	303730	8	356464	68
8	303730	8	357468	41
8	303730	8	367300	30
8	303730	8	369164	26
8	303730	8	371594	40
8	303730	8	392186	24
8	303730	8	420764	18
8	303730	8	425241	21
8	308724	8	355214	25
8	312069	8	335861	71
8	312069	8	340787	67
8	312069	8	347873	72
8	312069	8	352359	92
8	312069	8	354244	40
8	312069	8	355214	61
8	312069	8	356464	100
8	312069	8	357468	58
8	312069	8	369164	36
8	312069	8	371594	48
8	312069	8	374319	46
8	312069	8	376500	73
8	312069	8	380262	31
8	312069	8	392186	23
8	312069	8	425241	17
8	312069	8	435696	17
8	312069	8	512169	9
8	312069	8	520468	10
8	314328	8	335861	79
8	314328	8	355214	48
8	314328	8	356464	46
8	314328	8	359800	37
8	314328	8	371594	34
8	314328	8	380262	24
8	314328	8	392186	20
8	314328	8	404769	18
8	314328	8	450089	13
8	314328	8	473574	12
8	314328	8	477476	17
8	318927	8	340787	86
8	318927	8	347873	93
8	318927	8	354244	34
8	318927	8	356464	45
8	318927	8	359800	48
8	318927	8	371594	51
8	318927	8	374319	36
8	318927	8	376500	30
8	318927	8	380262	31
8	318927	8	392186	31
8	318927	8	409999	23
8	318927	8	477476	13
8	318927	8	487705	10
8	322289	8	352359	63
8	322289	8	355214	58
8	322289	8	356464	61
8	322289	8	367300	41
8	322289	8	371594	37
8	322289	8	403478	19
8	322289	8	425241	16
8	322289	8	477476	14
8	323290	8	355214	41
8	323290	8	356464	63
8	323290	8	376500	39
8	323290	8	392186	20
8	323290	8	450089	13
8	325387	8	347873	119
8	325387	8	352359	98
8	325387	8	355214	83
8	325387	8	356464	71
8	325387	8	357468	59
8	325387	8	359800	75
8	325387	8	369164	58
8	325387	8	371594	76
8	325387	8	374319	55
8	325387	8	376500	45
8	325387	8	380262	38
8	325387	8	392186	36
8	325387	8	404769	43
8	325387	8	420764	18
8	325387	8	450089	16
8	325387	8	477476	24
8	325387	8	487705	12
8	325387	8	518331	11
8	325387	8	520468	11
8	330329	8	352359	163
8	330329	8	354244	81
8	330329	8	355214	117
8	330329	8	356464	149
8	330329	8	357468	92
8	330329	8	392186	29
8	330329	8	420764	20
8	330329	8	425241	25
8	335861	8	371594	34
8	335861	8	376500	35
8	335861	8	392186	26
8	340787	8	367300	51
8	340787	8	392186	34
8	340787	8	409999	18
8	340787	8	435696	14
8	340787	8	477476	14
8	340787	8	512169	10
8	347873	8	392186	39
8	347873	8	435696	33
8	347873	8	505929	10
8	352359	8	380262	70
8	352359	8	404769	31
8	354244	8	374319	53
8	354244	8	380262	53
8	354244	8	392186	34
8	354244	8	425241	17
8	354244	8	435696	19
8	355214	8	376500	75
8	355214	8	380262	68
8	355214	8	392186	38
8	355214	8	435696	21
8	355214	8	441742	20
8	355214	8	487705	15
8	355214	8	494587	11
8	355214	8	505929	16
8	356464	8	376500	79
8	356464	8	380262	81
8	356464	8	392186	78
8	356464	8	404769	61
8	356464	8	435696	35
8	356464	8	441742	28
8	356464	8	487705	19
8	356464	8	505929	11
8	357468	8	392186	40
8	367300	8	392186	81
8	367300	8	435696	23
8	368510	8	392186	77
8	368510	8	435696	29
8	369164	8	435696	23
8	369164	8	450089	15
8	369164	8	481028	16
8	369164	8	487705	15
8	369164	8	502881	13
8	369783	8	477476	12
8	371594	8	392186	145
8	371594	8	425241	48
8	371594	8	435696	20
8	371594	8	450089	38
8	371594	8	477476	31
8	371594	8	481028	16
8	371594	8	487705	14
8	371594	8	494587	15
8	371594	8	502881	17
8	371594	8	520468	14
8	374319	8	420764	25
8	374319	8	425241	30
8	374319	8	435696	36
8	374319	8	447313	26
8	374319	8	477476	24
8	374319	8	481028	25
8	376500	8	425241	41
8	376500	8	435696	73
8	376500	8	477476	40
8	376500	8	516532	12
8	380262	8	409999	87
8	380262	8	420764	58
8	380262	8	425241	40
8	380262	8	450089	24
8	380262	8	463597	25
8	380262	8	487705	12
8	380262	8	494587	15
8	380262	8	502881	17
8	380262	8	516532	14
8	380262	8	520468	22
8	392186	8	414711	202
8	392186	8	420764	106
8	392186	8	425241	56
8	392186	8	430913	55
8	392186	8	435696	78
8	392186	8	441742	106
8	392186	8	447313	43
8	392186	8	450089	36
8	392186	8	451727	34
8	392186	8	457208	32
8	392186	8	463597	39
8	392186	8	473574	27
8	392186	8	477476	36
8	392186	8	481028	18
8	392186	8	487705	26
8	392186	8	494587	33
8	392186	8	505929	30
8	392186	8	512169	19
8	396360	8	477476	19
8	399453	8	435696	47
8	402582	8	477476	31
8	402582	8	481028	15
8	403478	8	425241	97
8	403478	8	435696	71
8	403478	8	441742	86
8	403478	8	477476	60
8	403478	8	481028	22
8	403478	8	487705	17
8	403478	8	502881	22
8	404769	8	425241	217
8	404769	8	427057	98
8	404769	8	435696	75
8	404769	8	441742	205
8	404769	8	450089	101
8	404769	8	477476	81
8	404769	8	481028	53
8	404769	8	487705	41
8	404769	8	494587	25
8	404769	8	502881	31
8	405828	8	441742	83
8	405828	8	450089	41
8	405828	8	477476	30
8	405828	8	487705	22
8	407320	8	477476	16
8	409999	8	435696	104
8	409999	8	441742	38
8	409999	8	450089	36
8	409999	8	477476	39
8	409999	8	481028	16
8	409999	8	487705	19
8	409999	8	494587	19
8	414711	8	435696	107
8	414711	8	450089	41
8	414711	8	451727	34
8	414711	8	477476	66
8	414711	8	487705	26
8	414711	8	512169	17
8	420764	8	441742	221
8	420764	8	447313	43
8	420764	8	450089	65
8	420764	8	451727	53
8	420764	8	473574	35
8	420764	8	477476	80
8	420764	8	487705	40
8	420764	8	505929	26
8	425241	8	450089	90
8	425241	8	451727	85
8	425241	8	463597	46
8	425241	8	473574	40
8	425241	8	477476	93
8	425241	8	481028	37
8	425241	8	487705	26
8	425241	8	505929	25
8	425241	8	516532	20
8	427057	8	477476	63
8	427057	8	505929	15
8	430913	8	487705	41
8	430913	8	505929	22
8	430913	8	516532	18
8	435696	8	477476	125
8	435696	8	481028	47
8	435696	8	487705	63
8	435696	8	494587	28
8	435696	8	498264	31
8	435696	8	502881	29
8	435696	8	512169	22
8	435696	8	516532	22
8	435696	8	520468	27
8	441742	8	477476	270
8	441742	8	481028	100
8	441742	8	487705	107
8	441742	8	494587	46
8	441742	8	498264	28
8	441742	8	502881	36
8	447313	8	477476	108
8	447313	8	487705	28
8	447313	8	505929	29
8	450089	8	477476	185
8	450089	8	481028	52
8	450089	8	487705	52
8	450089	8	505929	37
8	450089	8	520468	22
8	451727	8	477476	136
8	451727	8	481028	72
8	453743	8	487705	67
8	457208	8	487705	72
8	457208	8	494587	46
8	460849	8	487705	69
8	463597	8	487705	144
8	463597	8	494587	63
8	468854	8	494587	123
8	468854	8	498264	78
8	468854	8	501861	47
8	468854	8	502881	122
8	473574	8	494587	94
8	473574	8	502881	88
8	473574	8	516532	45
8	473574	8	518331	68
8	473574	8	520468	45
8	477476	8	498264	206
8	477476	8	501177	71
8	477476	8	501861	69
8	477476	8	502881	224
8	477476	8	505929	348
8	477476	8	508672	76
8	477476	8	512169	89
8	477476	8	516532	141
8	477476	8	518331	59
8	477476	8	520468	136
8	481028	8	502881	104
8	481028	8	505929	156
8	481028	8	512169	40
8	481028	8	516532	73
8	481028	8	518331	65
8	481028	8	520468	89
8	487705	8	512169	195
8	487705	8	518331	70
8	487705	8	520468	52
8	494587	8	520468	51
9	25274	9	56240	63
9	25274	9	70401	27
9	25274	9	120007	18
9	25274	9	149313	16
9	29384	9	94306	19
9	29384	9	180156	9
9	31027	9	53668	225
9	31027	9	56240	161
9	31027	9	60282	131
9	31027	9	70401	113
9	31027	9	71878	152
9	31027	9	73387	58
9	31027	9	75571	89
9	31027	9	85499	73
9	31027	9	94306	143
9	31027	9	111333	25
9	31027	9	112742	64
9	31027	9	116624	38
9	31027	9	120007	60
9	31027	9	136328	34
9	31027	9	142917	24
9	31027	9	144474	21
9	31027	9	149313	29
9	31027	9	172217	12
9	31027	9	180156	24
9	31027	9	186515	19
9	31027	9	218535	15
9	31027	9	224773	14
9	31027	9	290458	17
9	31027	9	413425	9
9	32678	9	81914	25
9	34721	9	56240	129
9	34721	9	60282	73
9	34721	9	94306	89
9	34721	9	142917	24
9	34721	9	149313	21
9	36818	9	88322	25
9	36818	9	94306	44
9	38436	9	94306	54
9	40138	9	65606	100
9	40138	9	70401	42
9	40138	9	71878	52
9	40138	9	75571	53
9	40138	9	77446	40
9	40138	9	88322	53
9	40138	9	91114	27
9	40138	9	94306	46
9	40138	9	116624	23
9	40138	9	120007	25
9	40138	9	149313	20
9	40138	9	180156	14
9	40138	9	234251	10
9	41610	9	65606	94
9	41610	9	71878	64
9	41610	9	75571	77
9	41610	9	77446	39
9	41610	9	81914	29
9	41610	9	85499	39
9	41610	9	88322	29
9	41610	9	91114	33
9	41610	9	94306	59
9	41610	9	116624	16
9	41610	9	120007	26
9	41610	9	142917	25
9	41610	9	149313	20
9	41610	9	180156	12
9	41610	9	196955	12
9	41610	9	344290	8
9	49139	9	70401	107
9	49139	9	71878	60
9	49139	9	73387	88
9	49139	9	81914	50
9	49139	9	85499	44
9	49139	9	91114	38
9	49139	9	94306	57
9	49139	9	120007	18
9	49139	9	124850	21
9	49139	9	242885	14
9	52048	9	88322	42
9	53668	9	75571	89
9	53668	9	85499	65
9	53668	9	94306	95
9	53668	9	112742	36
9	53668	9	120007	38
9	53668	9	124850	35
9	53668	9	129984	23
9	53668	9	136328	30
9	53668	9	142917	23
9	53668	9	144474	19
9	53668	9	149313	36
9	53668	9	186515	25
9	53668	9	279057	12
9	56240	9	85499	95
9	56240	9	94306	182
9	56240	9	112742	41
9	56240	9	116624	41
9	56240	9	120007	56
9	56240	9	121341	26
9	56240	9	124850	58
9	56240	9	136328	20
9	56240	9	142917	21
9	56240	9	149313	19
9	56240	9	196955	22
9	56240	9	207734	12
9	56240	9	309728	10
9	56240	9	319374	10
9	57837	9	85499	60
9	57837	9	88322	55
9	57837	9	91114	63
9	57837	9	112742	31
9	57837	9	116624	24
9	60282	9	85499	73
9	60282	9	88322	51
9	60282	9	91114	43
9	60282	9	94306	115
9	60282	9	120007	48
9	60282	9	122344	30
9	60282	9	124850	27
9	60282	9	129984	40
9	60282	9	141250	25
9	60282	9	144474	24
9	60282	9	149313	34
9	60282	9	186515	17
9	60282	9	196955	12
9	60282	9	207734	14
9	60282	9	222421	20
9	62643	9	85499	55
9	65606	9	91114	58
9	65606	9	94306	97
9	65606	9	242885	16
9	68505	9	94306	83
9	70401	9	94306	227
9	70401	9	136328	25
9	70401	9	142917	31
9	70401	9	149313	21
9	70401	9	172217	15
9	70401	9	180156	15
9	70401	9	265943	11
9	71878	9	94306	306
9	71878	9	129984	36
9	71878	9	133253	26
9	71878	9	136328	52
9	71878	9	142917	58
9	71878	9	149313	59
9	71878	9	172217	17
9	71878	9	180156	29
9	71878	9	186515	28
9	71878	9	268839	17
9	73387	9	94306	181
9	73387	9	142917	26
9	73387	9	149313	25
9	73387	9	180156	16
9	73387	9	186515	18
9	75571	9	129984	42
9	75571	9	136328	40
9	75571	9	142917	30
9	75571	9	149313	52
9	75571	9	180156	19
9	75571	9	186515	40
9	75571	9	196955	22
9	81914	9	112742	68
9	81914	9	120007	62
9	81914	9	124850	108
9	81914	9	162781	16
9	81914	9	172217	22
9	81914	9	180156	17
9	85499	9	112742	95
9	85499	9	116624	69
9	85499	9	120007	150
9	85499	9	121341	63
9	85499	9	122344	116
9	85499	9	124850	159
9	85499	9	129984	42
9	85499	9	136328	49
9	85499	9	142917	59
9	85499	9	149313	57
9	85499	9	162781	21
9	85499	9	172217	17
9	85499	9	186515	25
9	85499	9	196955	20
9	85499	9	212325	17
9	85499	9	242885	9
9	88322	9	112742	158
9	88322	9	129984	37
9	88322	9	139565	23
9	88322	9	149313	36
9	88322	9	192301	17
9	88322	9	417202	8
9	91114	9	116624	80
9	91114	9	120007	53
9	91114	9	121341	41
9	91114	9	124850	47
9	91114	9	172217	16
9	91114	9	192301	16
9	91114	9	421694	7
9	94306	9	116624	282
9	94306	9	120007	332
9	94306	9	121341	150
9	94306	9	122344	137
9	94306	9	124850	415
9	94306	9	129984	150
9	94306	9	133253	94
9	94306	9	136328	126
9	94306	9	142917	106
9	94306	9	144474	65
9	94306	9	149313	153
9	94306	9	154337	34
9	94306	9	180156	55
9	94306	9	192301	83
9	94306	9	212325	26
9	94306	9	215074	19
9	94306	9	242885	23
9	101076	9	139565	38
9	112742	9	133253	88
9	112742	9	136328	137
9	112742	9	142917	100
9	112742	9	144474	61
9	112742	9	149313	150
9	112742	9	162781	37
9	112742	9	180156	39
9	112742	9	196955	23
9	112742	9	207734	29
9	112742	9	212325	27
9	112742	9	218535	18
9	112742	9	224773	14
9	112742	9	242885	12
9	116624	9	142917	99
9	116624	9	144474	68
9	116624	9	149313	169
9	116624	9	172217	25
9	116624	9	180156	26
9	116624	9	192301	35
9	116624	9	196955	35
9	116624	9	218535	17
9	120007	9	142917	195
9	120007	9	144474	104
9	120007	9	149313	271
9	120007	9	162781	33
9	120007	9	172217	40
9	120007	9	180156	57
9	120007	9	192301	69
9	120007	9	196955	35
9	120007	9	218535	30
9	120007	9	222421	31
9	120007	9	242885	15
9	121341	9	142917	88
9	121341	9	149313	123
9	121341	9	192301	41
9	121341	9	218535	17
9	122344	9	142917	93
9	122344	9	144474	83
9	122344	9	180156	29
9	122344	9	192301	53
9	122344	9	196955	38
9	122344	9	218535	22
9	122344	9	222421	21
9	124850	9	149313	448
9	124850	9	162781	82
9	124850	9	180156	107
9	124850	9	192301	101
9	124850	9	196955	60
9	124850	9	218535	61
9	124850	9	222421	31
9	124850	9	224773	20
9	124850	9	281547	12
9	129984	9	162781	60
9	129984	9	180156	60
9	129984	9	186515	31
9	129984	9	192301	64
9	129984	9	196955	41
9	129984	9	207734	25
9	129984	9	218535	29
9	129984	9	222421	18
9	133253	9	180156	37
9	133253	9	196955	26
9	136328	9	162781	94
9	136328	9	180156	69
9	136328	9	186515	79
9	136328	9	188149	35
9	136328	9	192301	93
9	136328	9	196955	65
9	136328	9	207734	25
9	136328	9	212325	22
9	136328	9	218535	31
9	136328	9	222421	28
9	136328	9	224773	19
9	136328	9	257028	15
9	136328	9	279057	12
9	139565	9	162781	57
9	139565	9	172217	37
9	139565	9	180156	55
9	139565	9	186515	42
9	139565	9	192301	51
9	139565	9	196955	35
9	141250	9	180156	56
9	142917	9	172217	75
9	142917	9	180156	158
9	142917	9	186515	72
9	142917	9	189700	94
9	142917	9	192301	153
9	142917	9	196955	59
9	142917	9	202279	54
9	142917	9	207734	49
9	142917	9	215074	43
9	142917	9	218535	32
9	142917	9	227128	31
9	142917	9	234251	21
9	142917	9	265943	12
9	144474	9	180156	92
9	144474	9	186515	98
9	144474	9	192301	94
9	144474	9	196955	72
9	144474	9	202279	31
9	144474	9	212325	32
9	144474	9	215074	37
9	144474	9	218535	50
9	144474	9	242885	17
9	144474	9	309728	12
9	149313	9	172217	179
9	149313	9	180156	422
9	149313	9	186515	187
9	149313	9	189700	109
9	149313	9	192301	305
9	149313	9	196955	223
9	149313	9	202279	89
9	149313	9	207734	89
9	149313	9	212325	31
9	149313	9	215074	51
9	149313	9	218535	101
9	149313	9	222421	54
9	149313	9	224773	20
9	149313	9	227128	69
9	149313	9	234251	46
9	149313	9	242885	31
9	149313	9	252233	21
9	149313	9	257028	34
9	149313	9	270393	13
9	149313	9	275418	28
9	149313	9	279057	21
9	149313	9	290458	13
9	149313	9	308727	17
9	149313	9	311007	15
9	154337	9	180156	72
9	154337	9	186515	117
9	154337	9	207734	40
9	154337	9	212325	24
9	154337	9	242885	21
9	154337	9	421694	10
9	156260	9	180156	104
9	156260	9	207734	33
9	162781	9	186515	259
9	162781	9	196955	164
9	162781	9	207734	40
9	162781	9	212325	50
9	162781	9	218535	68
9	162781	9	222421	41
9	162781	9	227128	34
9	162781	9	242885	21
9	162781	9	265943	18
9	172217	9	196955	104
9	172217	9	200612	51
9	172217	9	202279	76
9	172217	9	207734	107
9	172217	9	212325	49
9	172217	9	215074	29
9	172217	9	218535	60
9	172217	9	222421	39
9	172217	9	227128	23
9	172217	9	242885	45
9	172217	9	262719	13
9	172217	9	265943	23
9	172217	9	279057	21
9	180156	9	207734	131
9	180156	9	212325	148
9	180156	9	215074	111
9	180156	9	218535	142
9	180156	9	222421	104
