chr1	locus1	chr2	locus2	freq
4	906331	13	819873	10
4	925243	13	819873	6
4	927835	13	366551	6
4	927835	13	593624	7
4	931082	13	554300	7
4	931082	13	593624	8
4	935575	13	453332	6
4	939236	13	453332	6
4	939236	13	481812	6
4	942597	13	842053	6
4	952188	13	476746	7
4	952188	13	770784	11
4	952188	13	819873	6
4	959931	13	770784	6
4	962949	13	770784	11
4	979249	13	104339	6
4	1006444	13	578456	6
4	1006444	13	838289	6
4	1010170	13	665588	6
4	1010170	13	842053	6
4	1018163	13	593624	6
4	1041774	13	743702	7
4	1041774	13	819873	10
4	1046557	13	819873	6
4	1054294	13	739668	6
4	1054294	13	746743	6
4	1054294	13	758160	6
4	1054294	13	782980	6
4	1057641	13	655895	6
4	1057641	13	656537	6
4	1061407	13	23945	6
4	1065394	13	844164	8
4	1073502	13	844164	6
4	1085427	13	17762	6
4	1085427	13	220282	7
4	1085427	13	668392	10
4	1085427	13	775133	11
4	1085427	13	869794	8
4	1111236	13	844164	7
4	1131995	13	636555	6
4	1138740	13	278808	6
4	1138740	13	798127	6
4	1145300	13	860884	6
4	1157616	13	823999	6
4	1163091	13	826301	6
4	1172071	13	819873	8
4	1174391	13	819873	9
4	1181863	13	13846	7
4	1185739	13	758160	6
4	1194855	13	422337	9
4	1233513	13	838289	8
4	1257602	13	739668	8
4	1301556	13	530747	6
4	1321560	13	457815	6
4	1334619	13	610924	6
4	1342902	13	516435	8
4	1346725	13	830531	8
4	1346725	13	833628	8
4	1362247	13	798127	7
4	1362247	13	801090	8
4	1368767	13	471819	6
4	1373769	13	583581	7
4	1375638	13	44574	9
4	1375638	13	469766	7
4	1375638	13	470577	6
4	1375638	13	775133	10
4	1375638	13	913198	6
4	1381349	13	699099	7
4	1396394	13	754846	7
4	1405282	13	501017	8
4	1405282	13	854216	6
4	1408650	13	854216	6
4	1422914	13	786276	6
4	1426219	13	902466	6
4	1442573	13	826301	8
4	1442573	13	828735	6
4	1447579	13	819873	7
4	1461410	13	422337	8
4	1461410	13	668392	9
4	1461410	13	798127	7
4	1461410	13	913198	15
4	1477159	13	91135	6
4	1477159	13	828735	7
4	1480454	13	826301	7
4	1480454	13	828735	7
4	1480454	13	903853	6
4	1483426	13	72651	8
4	1483426	13	828735	6
4	1483426	13	869794	10
4	1488693	13	772191	7
4	1500115	13	44574	10
4	1500115	13	828735	7
4	1500115	13	830531	8
4	1500115	13	832109	8
4	1500115	13	860884	8
4	1521440	13	11122	6
4	1521440	13	17762	7
4	1521440	13	913198	8
4	1522446	13	889325	8
4	1525000	13	13846	7
4	1525000	13	16524	6
4	30598	14	126873	7
4	30598	14	161957	8
4	30598	14	695670	10
4	40139	14	747943	6
4	58185	14	126873	9
4	58185	14	172634	8
4	64325	14	405925	9
4	70570	14	235971	8
4	77530	14	278824	7
4	84618	14	172634	13
4	84618	14	278824	9
4	84618	14	422565	11
4	89288	14	442321	8
4	102954	14	434048	6
4	102954	14	502520	6
4	106043	14	553206	6
4	126720	14	335258	6
4	151848	14	348546	7
4	151848	14	426484	9
4	178395	14	85335	12
4	178395	14	86971	10
4	200339	14	553206	8
4	204179	14	287618	6
4	204179	14	310635	9
4	213340	14	273075	7
4	213340	14	422565	6
4	213340	14	426484	7
4	213340	14	592832	6
4	225093	14	426484	6
4	227693	14	261047	7
4	227693	14	310635	8
4	229813	14	451326	6
4	236977	14	166273	7
4	236977	14	400017	9
4	236977	14	736218	8
4	292701	14	575147	6
4	353766	14	291292	16
4	368330	14	649312	6
4	368330	14	653361	7
4	372734	14	478869	6
4	374028	14	273075	6
4	374028	14	553206	6
4	377271	14	553206	6
4	384476	14	478869	6
4	384476	14	553206	9
4	393856	14	273075	9
4	393856	14	310635	15
4	393856	14	553206	15
4	400135	14	553206	7
4	406139	14	727433	6
4	413878	14	333641	8
4	413878	14	642129	17
4	413878	14	679004	9
4	413878	14	692798	10
4	420885	14	394169	7
4	420885	14	553206	6
4	426208	14	600767	6
4	426208	14	604567	6
4	426208	14	611676	6
4	426208	14	613562	6
4	426208	14	727433	7
4	431281	14	577222	6
4	431281	14	632099	7
4	431281	14	653361	8
4	431281	14	657127	8
4	432170	14	577222	7
4	432170	14	632099	8
4	432170	14	649312	6
4	432170	14	653361	13
4	432918	14	632099	6
4	432918	14	653361	7
4	432918	14	688233	7
4	433754	14	632099	7
4	436612	14	577222	6
4	436612	14	579812	8
4	436612	14	604567	7
4	436612	14	609902	17
4	436612	14	632099	23
4	436612	14	635286	20
4	436612	14	649312	24
4	436612	14	653361	18
4	436612	14	657127	7
4	436612	14	679004	7
4	436612	14	688233	6
4	436612	14	731659	6
4	436612	14	736218	6
4	438813	14	623021	9
4	438813	14	632099	6
4	438813	14	642129	11
4	438813	14	649312	7
4	440905	14	625971	9
4	440905	14	629509	7
4	440905	14	632099	17
4	440905	14	642129	6
4	440905	14	649312	7
4	442783	14	629509	13
4	442783	14	632099	6
4	442783	14	637559	9
4	444094	14	577222	9
4	444094	14	592832	6
4	444094	14	613562	7
4	444094	14	617042	7
4	444094	14	620165	14
4	444094	14	622022	6
4	444094	14	632099	11
4	444094	14	642129	10
4	444094	14	649312	9
4	444094	14	653361	7
4	445991	14	577222	12
4	445991	14	592832	16
4	445991	14	611676	9
4	445991	14	613562	8
4	445991	14	620165	26
4	445991	14	623021	6
4	445991	14	625971	8
4	445991	14	632099	12
4	445991	14	635286	8
4	445991	14	642129	10
4	445991	14	649312	10
4	445991	14	653361	10
4	447899	14	592832	7
4	447899	14	611676	9
4	447899	14	617042	9
4	447899	14	620165	7
4	447899	14	623021	11
4	447899	14	625971	7
4	447899	14	629509	6
4	447899	14	635286	8
4	447899	14	637559	8
4	447899	14	642129	9
4	447899	14	649312	9
4	447899	14	653361	8
4	450199	14	575147	9
4	450199	14	592832	8
4	450199	14	596919	7
4	450199	14	604567	15
4	450199	14	611676	9
4	450199	14	613562	14
4	450199	14	617042	9
4	450199	14	620165	22
4	450199	14	623021	13
4	450199	14	625971	27
4	450199	14	629509	28
4	450199	14	632099	43
4	450199	14	635286	6
4	450199	14	642129	13
4	450199	14	649312	18
4	450199	14	653361	18
4	452531	14	611676	6
4	452531	14	613562	7
4	452531	14	617042	7
4	452531	14	620165	21
4	452531	14	623021	18
4	452531	14	625971	11
4	452531	14	629509	23
4	452531	14	632099	30
4	452531	14	635286	7
4	452531	14	642129	29
4	452531	14	649312	8
4	452531	14	653361	13
4	458576	14	625971	14
4	458576	14	629509	7
4	461284	14	592832	15
4	461284	14	613562	9
4	461284	14	617042	6
4	461284	14	620165	32
4	461284	14	635286	17
4	467170	14	579812	6
4	480092	14	575147	9
4	480092	14	577222	9
4	480092	14	600767	7
4	480092	14	629509	13
4	480092	14	635286	9
4	480092	14	642129	11
4	480092	14	653361	10
4	480092	14	657127	15
4	480092	14	660590	7
4	487670	14	575147	7
4	487670	14	577222	15
4	487670	14	600767	8
4	487670	14	623021	9
4	487670	14	642129	14
4	487670	14	649312	9
4	487670	14	653361	25
4	487670	14	657127	12
4	487670	14	660590	6
4	487670	14	695670	13
4	489872	14	623021	8
4	489872	14	649312	12
4	489872	14	653361	6
4	494001	14	553206	8
4	498489	14	592832	7
4	499987	14	592832	13
4	502073	14	592832	10
4	524181	14	575147	6
4	524181	14	579812	8
4	554262	14	690356	8
4	595709	14	244513	9
4	625575	14	495876	18
4	628475	14	405925	6
4	658689	14	746417	8
4	712183	14	162986	6
4	713282	14	196044	8
4	713282	14	291292	6
4	716351	14	113022	6
4	716351	14	161957	17
4	716351	14	508299	11
4	740555	14	287618	9
4	743625	14	61148	6
4	747243	14	172634	6
4	747243	14	280717	8
4	747243	14	282609	7
4	747243	14	405925	6
4	750329	14	280717	8
4	750329	14	341272	6
4	768403	14	278824	6
4	768403	14	553206	10
4	817119	14	172634	9
4	843945	14	113022	12
4	843945	14	172634	9
4	843945	14	221375	6
4	843945	14	308022	7
4	854274	14	291292	6
4	866983	14	131728	7
4	866983	14	280717	7
4	889666	14	147969	8
4	889666	14	337364	6
4	890615	14	166273	8
4	890615	14	373896	6
4	890615	14	418667	10
4	894264	14	166273	6
4	894264	14	196044	10
4	894264	14	199006	8
4	894264	14	261047	8
4	894264	14	296389	8
4	894264	14	310635	15
4	894264	14	367391	14
4	894264	14	373896	7
4	894264	14	442321	7
4	894264	14	510530	11
4	894264	14	702827	6
4	906331	14	42655	6
4	906331	14	405925	7
4	931082	14	196044	7
4	945695	14	86971	6
4	952188	14	126873	10
4	952188	14	131728	6
4	958205	14	337364	6
4	959931	14	337364	6
4	962949	14	126873	12
4	966318	14	553206	6
4	994284	14	64503	6
4	1006444	14	337364	6
4	1010170	14	196044	6
4	1024644	14	373896	6
4	1027335	14	126873	6
4	1046557	14	394169	7
4	1057641	14	69809	7
4	1065394	14	356998	6
4	1078395	14	24516	6
4	1078395	14	240294	6
4	1106792	14	327864	7
4	1111236	14	166273	6
4	1111236	14	337364	7
4	1138740	14	161957	7
4	1145300	14	278824	6
4	1145300	14	390575	10
4	1154315	14	19341	6
4	1154315	14	201824	7
4	1166267	14	394169	7
4	1169924	14	108348	7
4	1169924	14	390575	6
4	1174391	14	108348	6
4	1194855	14	330848	7
4	1217446	14	291292	11
4	1230789	14	147969	7
4	1233513	14	147969	9
4	1233513	14	203836	6
4	1244623	14	291292	6
4	1257602	14	287618	8
4	1279552	14	196044	9
4	1288630	14	172634	6
4	1288630	14	235971	9
4	1305944	14	19341	12
4	1305944	14	126873	7
4	1312689	14	280717	6
4	1342902	14	287618	11
4	1346725	14	400017	12
4	1350805	14	196044	7
4	1356272	14	69809	6
4	1356272	14	287618	6
4	1375638	14	64503	8
4	1375638	14	161957	8
4	1375638	14	291292	6
4	1426219	14	273075	7
4	1426219	14	319624	6
4	1430551	14	280717	6
4	1435245	14	319624	6
4	1442573	14	32281	6
4	1442573	14	162986	6
4	1442573	14	166273	6
4	1461410	14	161957	8
4	1477159	14	166273	6
4	1477159	14	235971	16
4	1477159	14	287618	7
4	1477159	14	291292	7
4	1483426	14	61148	6
4	1483426	14	108348	7
4	1483426	14	235971	10
4	1483426	14	287618	7
4	1488693	14	679004	6
4	1500115	14	291292	8
4	1500115	14	405925	14
4	1512485	14	32281	7
4	1518337	14	32281	13
4	1518337	14	438046	6
4	1522446	14	13357	8
4	1522446	14	17496	8
4	1525000	14	13357	10
4	30598	15	769484	6
4	30598	15	917834	6
4	30598	15	925277	8
4	43772	15	678378	9
4	51980	15	283611	6
4	66675	15	493601	7
4	77530	15	218776	7
4	77530	15	947094	7
4	84618	15	103650	6
4	84618	15	522951	8
4	84618	15	945700	8
4	84618	15	1007953	9
4	89288	15	678378	10
4	89288	15	719395	14
4	89288	15	727272	6
4	94024	15	730274	6
4	95786	15	673923	7
4	95786	15	731664	8
4	97670	15	406474	6
4	102954	15	81959	9
4	102954	15	545161	6
4	106043	15	786343	6
4	123065	15	752438	7
4	126720	15	836014	6
4	128615	15	81959	6
4	128615	15	472430	10
4	133516	15	867896	6
4	139373	15	730274	7
4	149559	15	463436	7
4	151848	15	121371	6
4	151848	15	157769	6
4	151848	15	780465	7
4	194256	15	36097	6
4	204179	15	257278	7
4	204179	15	487590	9
4	204179	15	493601	8
4	204179	15	508510	15
4	204179	15	798634	7
4	208633	15	398349	7
4	208633	15	406474	8
4	213340	15	218776	6
4	216230	15	882489	7
4	225093	15	157769	8
4	225093	15	268986	7
4	227693	15	281509	6
4	249416	15	463436	6
4	256045	15	882489	7
4	259297	15	479309	8
4	275173	15	257278	9
4	281521	15	428578	6
4	288308	15	463436	16
4	288308	15	673923	6
4	288308	15	678378	7
4	303046	15	257278	6
4	305975	15	6047	6
4	305975	15	288085	8
4	305975	15	678378	6
4	305975	15	780465	6
4	310992	15	463436	6
4	316271	15	782764	7
4	316271	15	804058	6
4	319940	15	406474	7
4	322617	15	406474	9
4	334177	15	463436	6
4	353766	15	178781	11
4	360935	15	257278	6
4	360935	15	259366	8
4	360935	15	406474	6
4	368330	15	238006	9
4	368330	15	282618	7
4	368330	15	288085	6
4	368330	15	417428	9
4	372734	15	398349	6
4	374028	15	257278	16
4	374028	15	282618	6
4	374028	15	288085	10
4	374028	15	398349	10
4	374028	15	403074	12
4	374028	15	404018	7
4	377271	15	281509	6
4	377271	15	378188	6
4	377271	15	400941	6
4	377271	15	406474	7
4	384476	15	157769	8
4	384476	15	238006	10
4	384476	15	255461	9
4	384476	15	262500	7
4	384476	15	282618	8
4	384476	15	288085	9
4	384476	15	365173	8
4	384476	15	369413	10
4	384476	15	375181	7
4	384476	15	398349	7
4	384476	15	400941	14
4	384476	15	406474	16
4	391607	15	365173	6
4	393856	15	256067	8
4	393856	15	257278	8
4	393856	15	262500	6
4	393856	15	317227	22
4	393856	15	319599	7
4	393856	15	326247	13
4	393856	15	351579	6
4	393856	15	352951	8
4	393856	15	365173	13
4	393856	15	369413	12
4	393856	15	394546	11
4	393856	15	398349	13
4	393856	15	400941	6
4	393856	15	403074	7
4	393856	15	406474	9
4	400135	15	256067	6
4	400135	15	257278	12
4	400135	15	317227	19
4	400135	15	319599	7
4	400135	15	326247	6
4	400135	15	352951	10
4	400135	15	369413	9
4	400135	15	394546	12
4	400135	15	400941	8
4	400135	15	404018	12
4	400135	15	406474	9
4	413878	15	151270	14
4	413878	15	256067	11
4	413878	15	257278	6
4	413878	15	297673	16
4	413878	15	305855	17
4	413878	15	309467	9
4	420885	15	302456	6
4	420885	15	305855	8
4	420885	15	309467	7
4	420885	15	317227	14
4	420885	15	347732	6
4	426208	15	302456	6
4	426208	15	305855	7
4	426208	15	309467	6
4	426208	15	317227	28
4	426208	15	319599	7
4	426208	15	326247	7
4	426208	15	333172	6
4	426208	15	463436	7
4	431281	15	307467	10
4	431281	15	309467	15
4	431281	15	317227	14
4	431281	15	319599	6
4	431281	15	326247	6
4	432170	15	297673	6
4	432170	15	307467	6
4	432170	15	311575	7
4	432170	15	317227	30
4	432170	15	326247	6
4	432170	15	331961	7
4	432170	15	343789	6
4	432170	15	347732	6
4	432170	15	378188	10
4	432918	15	309467	9
4	432918	15	311575	6
4	432918	15	317227	16
4	432918	15	319599	6
4	432918	15	326247	6
4	432918	15	331290	6
4	432918	15	333172	6
4	432918	15	347732	7
4	434783	15	319599	6
4	436612	15	256067	9
4	436612	15	257278	10
4	436612	15	297673	10
4	436612	15	305855	14
4	436612	15	307467	13
4	436612	15	309467	18
4	436612	15	311575	7
4	436612	15	317227	41
4	436612	15	319599	21
4	436612	15	326247	19
4	436612	15	331290	6
4	436612	15	331961	16
4	436612	15	333172	24
4	436612	15	343789	10
4	436612	15	347732	10
4	436612	15	417428	10
4	438813	15	317227	16
4	438813	15	319599	6
4	440905	15	317227	19
4	440905	15	319599	12
4	442783	15	317227	7
4	442783	15	319599	13
4	442783	15	321147	6
4	442783	15	326247	10
4	442783	15	333172	7
4	442783	15	347732	6
4	444094	15	305855	6
4	444094	15	307467	8
4	444094	15	309467	8
4	444094	15	313990	8
4	444094	15	317227	17
4	444094	15	319599	14
4	444094	15	326247	12
4	444094	15	331290	6
4	444094	15	331961	6
4	444094	15	333172	9
4	444094	15	336427	10
4	444094	15	341701	7
4	444094	15	347732	12
4	445991	15	231455	6
4	445991	15	302456	15
4	445991	15	305855	7
4	445991	15	307467	9
4	445991	15	309467	11
4	445991	15	311575	7
4	445991	15	313990	11
4	445991	15	317227	21
4	445991	15	319599	11
4	445991	15	326247	11
4	445991	15	331290	7
4	445991	15	331961	6
4	445991	15	333172	17
4	445991	15	336427	8
4	445991	15	341701	11
4	445991	15	343789	6
4	445991	15	347732	7
4	445991	15	375181	6
4	447899	15	288085	6
4	447899	15	302456	6
4	447899	15	307467	11
4	447899	15	309467	8
4	447899	15	311575	6
4	447899	15	313990	13
4	447899	15	317227	19
4	447899	15	319599	9
4	447899	15	321147	6
4	447899	15	326247	9
4	447899	15	331290	6
4	447899	15	333172	9
4	447899	15	339348	6
4	447899	15	341701	10
4	447899	15	347732	7
4	450199	15	288085	9
4	450199	15	305855	13
4	450199	15	309467	17
4	450199	15	311575	6
4	450199	15	313990	20
4	450199	15	317227	45
4	450199	15	319599	20
4	450199	15	326247	29
4	450199	15	331290	14
4	450199	15	331961	13
4	450199	15	333172	14
4	450199	15	336427	9
4	450199	15	341701	11
4	450199	15	345333	6
4	450199	15	347732	9
4	452531	15	200345	7
4	452531	15	268986	6
4	452531	15	297673	9
4	452531	15	305855	10
4	452531	15	307467	8
4	452531	15	309467	21
4	452531	15	311575	10
4	452531	15	313990	12
4	452531	15	317227	55
4	452531	15	319599	9
4	452531	15	321147	7
4	452531	15	326247	19
4	452531	15	331290	10
4	452531	15	331961	8
4	452531	15	333172	25
4	452531	15	341701	9
4	452531	15	347732	8
4	452531	15	349857	6
4	452531	15	351579	7
4	452531	15	352951	17
4	452531	15	365173	7
4	452531	15	369413	6
4	452531	15	394546	6
4	454894	15	343789	14
4	454894	15	347732	8
4	458576	15	331290	7
4	458576	15	331961	6
4	458576	15	333172	9
4	461284	15	274444	7
4	461284	15	276238	15
4	461284	15	297673	10
4	461284	15	305855	12
4	461284	15	307467	22
4	461284	15	309467	16
4	461284	15	311575	8
4	461284	15	331290	8
4	461284	15	331961	11
4	461284	15	333172	23
4	461284	15	349857	6
4	461284	15	351579	10
4	461284	15	352951	22
4	461284	15	356294	7
4	461284	15	434894	6
4	467170	15	313990	9
4	467170	15	317227	11
4	467170	15	333172	7
4	472969	15	317227	10
4	475982	15	317227	8
4	480092	15	232742	6
4	480092	15	274444	6
4	480092	15	281509	9
4	480092	15	288085	10
4	480092	15	313990	9
4	480092	15	317227	22
4	480092	15	319599	8
4	483804	15	268986	7
4	484972	15	313990	10
4	484972	15	317227	6
4	487670	15	232742	8
4	487670	15	238006	9
4	487670	15	255461	6
4	487670	15	256067	10
4	487670	15	257278	9
4	487670	15	268986	6
4	487670	15	273221	6
4	487670	15	274444	7
4	487670	15	276238	16
4	487670	15	282618	10
4	487670	15	283611	12
4	487670	15	288085	11
4	487670	15	313990	19
4	487670	15	317227	19
4	487670	15	319599	14
4	487670	15	349857	6
4	487670	15	352951	14
4	487670	15	424201	6
4	489872	15	256067	6
4	489872	15	282618	6
4	489872	15	313990	8
4	494001	15	257278	8
4	494001	15	262500	6
4	494001	15	302456	7
4	494001	15	305855	6
4	494001	15	307467	9
4	494001	15	309467	7
4	494001	15	317227	14
4	494001	15	319599	6
4	494001	15	326247	6
4	494001	15	365173	6
4	494001	15	398349	6
4	494001	15	400941	7
4	494001	15	406474	7
4	498070	15	248519	6
4	499987	15	256067	8
4	499987	15	257278	14
4	499987	15	365173	6
4	524181	15	231455	7
4	524181	15	232742	6
4	524181	15	678378	7
4	544182	15	98628	8
4	553574	15	257278	7
4	553574	15	394546	6
4	553574	15	400941	7
4	553574	15	403074	6
4	554262	15	257278	7
4	554262	15	398349	7
4	554262	15	400941	8
4	554262	15	406474	7
4	570914	15	178781	11
4	570914	15	406474	9
4	578021	15	171113	8
4	625575	15	522951	7
4	630955	15	529610	6
4	658689	15	917834	9
4	674939	15	410912	6
4	682590	15	107660	7
4	743625	15	606651	6
4	743625	15	1043491	11
4	747243	15	157769	8
4	747243	15	163723	6
4	747243	15	516704	10
4	753655	15	163723	8
4	768403	15	731664	6
4	776198	15	755288	7
4	825642	15	711888	6
4	843945	15	173607	12
4	843945	15	678378	6
4	843945	15	1045202	6
4	847136	15	403074	6
4	854274	15	1078336	6
4	890615	15	902904	11
4	890615	15	928562	6
4	894264	15	516704	6
4	894264	15	522951	8
4	894264	15	659209	8
4	894264	15	741780	6
4	894264	15	928562	6
4	906331	15	678378	9
4	906331	15	944437	7
4	920384	15	917834	6
4	925243	15	678378	7
4	931082	15	936547	9
4	945695	15	493601	8
4	962949	15	678378	10
4	966318	15	917834	7
4	979249	15	678378	12
4	1010170	15	769484	8
4	1010170	15	882489	7
4	1029495	15	944437	6
4	1045788	15	745637	6
4	1045788	15	902904	6
4	1045788	15	904665	7
4	1046557	15	755288	8
4	1046557	15	882489	7
4	1046557	15	925277	7
4	1057641	15	755288	6
4	1057641	15	813605	6
4	1073502	15	257278	6
4	1076440	15	508510	7
4	1082002	15	574968	6
4	1082002	15	687693	7
4	1082002	15	741780	6
4	1085427	15	107660	9
4	1085427	15	195044	8
4	1085427	15	752438	9
4	1085427	15	776036	7
4	1085427	15	882489	6
4	1102678	15	652913	6
4	1106792	15	741780	6
4	1111236	15	745637	6
4	1127512	15	678378	6
4	1131995	15	678378	9
4	1131995	15	914074	7
4	1131995	15	917834	6
4	1145300	15	678378	8
4	1157616	15	936547	7
4	1169924	15	912058	7
4	1174391	15	914074	6
4	1194855	15	606651	7
4	1194855	15	627303	6
4	1194855	15	678378	7
4	1233513	15	882489	12
4	1257602	15	778540	6
4	1257602	15	798634	11
4	1270246	15	406474	7
4	1305944	15	472430	9
4	1305944	15	745637	7
4	1305944	15	798634	10
4	1305944	15	917834	10
4	1310802	15	678378	8
4	1310802	15	752438	6
4	1312247	15	756766	7
4	1312689	15	755288	8
4	1327767	15	836014	7
4	1334619	15	678378	23
4	1338141	15	890051	6
4	1342902	15	812871	8
4	1342902	15	887610	9
4	1342902	15	892656	7
4	1342902	15	944437	8
4	1346725	15	107660	9
4	1350805	15	618895	7
4	1350805	15	678378	12
4	1350805	15	911037	6
4	1356272	15	1054996	6
4	1362247	15	798634	6
4	1371889	15	798634	6
4	1375638	15	749065	10
4	1375638	15	755288	9
4	1384696	15	887610	6
4	1388695	15	1001015	7
4	1422914	15	817397	8
4	1426219	15	1007953	6
4	1442573	15	882489	6
4	1447579	15	809373	6
4	1447579	15	1031903	10
4	1461410	15	780465	6
4	1461410	15	1025211	9
4	1480454	15	441829	6
4	1480454	15	1043491	8
4	1483426	15	724445	6
4	1483426	15	1045202	6
4	1483426	15	1051173	6
4	1488693	15	1020394	7
4	1500115	15	81959	10
4	1500115	15	1027873	6
4	1518337	15	678378	6
4	1522446	15	13630	7
4	1522446	15	1045202	7
4	1522446	15	1056455	7
4	1525000	15	6047	7
4	1525000	15	928562	6
4	27540	16	898511	7
4	30598	16	249321	7
4	34561	16	207421	6
4	35918	16	907832	9
4	43772	16	129461	7
4	43772	16	246814	11
4	43772	16	250654	8
4	51980	16	181539	10
4	51980	16	302617	7
4	58185	16	36735	7
4	70570	16	391093	7
4	77530	16	82827	9
4	77530	16	294038	9
4	77530	16	311991	9
4	77530	16	314876	9
4	77530	16	575278	7
4	77530	16	782812	6
4	84618	16	82827	13
4	84618	16	294038	8
4	84618	16	308830	6
4	84618	16	314876	9
4	84618	16	727975	7
4	87110	16	300274	6
4	89288	16	294038	14
4	91869	16	111328	7
4	91869	16	294038	6
4	102954	16	228833	6
4	102954	16	246814	6
4	106043	16	228833	6
4	130189	16	43672	7
4	133516	16	91173	8
4	139373	16	294038	6
4	170498	16	133335	6
4	190212	16	302617	6
4	194256	16	752433	6
4	204179	16	279422	8
4	204179	16	300274	7
4	225093	16	24545	6
4	225093	16	118541	8
4	225093	16	192373	7
4	225093	16	570358	7
4	229813	16	192373	6
4	229813	16	706129	6
4	236977	16	115013	7
4	236977	16	294038	9
4	236977	16	833130	8
4	256045	16	228833	6
4	275173	16	352857	10
4	281521	16	352857	7
4	281521	16	391093	7
4	292701	16	718685	6
4	303046	16	767927	7
4	305975	16	431056	6
4	305975	16	767927	6
4	319940	16	480984	7
4	319940	16	708375	6
4	319940	16	710269	6
4	322617	16	480984	6
4	360935	16	311991	7
4	360935	16	452167	8
4	368330	16	401210	6
4	368330	16	510920	7
4	368330	16	575278	7
4	368330	16	589059	6
4	372734	16	410152	6
4	374028	16	512505	9
4	374028	16	517823	11
4	377271	16	517823	7
4	377271	16	570358	10
4	377271	16	578502	7
4	384476	16	401210	8
4	384476	16	507780	8
4	384476	16	510920	8
4	384476	16	517823	9
4	384476	16	575278	6
4	384476	16	578502	9
4	384476	16	580379	6
4	384476	16	582723	6
4	384476	16	584167	7
4	384476	16	589059	7
4	384476	16	609750	9
4	384476	16	613889	8
4	390238	16	401210	7
4	391607	16	570358	7
4	393856	16	228833	7
4	393856	16	384265	6
4	393856	16	389155	8
4	393856	16	397876	6
4	393856	16	401210	8
4	393856	16	507780	6
4	393856	16	510920	8
4	393856	16	512505	9
4	393856	16	517823	6
4	393856	16	539757	7
4	393856	16	542011	11
4	393856	16	566329	6
4	393856	16	570358	11
4	393856	16	573290	11
4	393856	16	575278	22
4	393856	16	601483	8
4	393856	16	607126	8
4	393856	16	609750	14
4	393856	16	612298	9
4	393856	16	613889	8
4	396390	16	507780	9
4	396390	16	566329	6
4	400135	16	507780	7
4	400135	16	512505	8
4	400135	16	517823	21
4	400135	16	570358	7
4	400135	16	575278	10
4	400135	16	578502	12
4	400135	16	601483	6
4	400135	16	604593	13
4	400135	16	609750	16
4	400135	16	612298	14
4	400135	16	615770	14
4	404105	16	542011	7
4	404105	16	613889	6
4	413878	16	308830	7
4	413878	16	566329	6
4	413878	16	570358	13
4	413878	16	573290	14
4	413878	16	575278	11
4	413878	16	578502	11
4	413878	16	581313	10
4	413878	16	635557	9
4	420885	16	570358	11
4	420885	16	573290	6
4	420885	16	575278	6
4	420885	16	578502	18
4	420885	16	580379	7
4	420885	16	581313	6
4	420885	16	638371	6
4	426208	16	543073	14
4	426208	16	566329	10
4	426208	16	570358	14
4	426208	16	573290	14
4	426208	16	575278	12
4	426208	16	578502	9
4	426208	16	594121	6
4	426208	16	601483	7
4	426208	16	604593	6
4	426208	16	631651	6
4	431281	16	530581	8
4	431281	16	539757	9
4	431281	16	542011	7
4	431281	16	552461	7
4	431281	16	573290	12
4	431281	16	575278	15
4	432170	16	510920	11
4	432170	16	512505	7
4	432170	16	530581	11
4	432170	16	543073	6
4	432170	16	552461	16
4	432170	16	553168	7
4	432170	16	553737	12
4	432170	16	566329	8
4	432170	16	570358	9
4	432170	16	573290	8
4	432170	16	578502	15
4	432170	16	580379	7
4	432170	16	582723	7
4	432918	16	530581	9
4	432918	16	542011	8
4	432918	16	553168	6
4	432918	16	553737	7
4	432918	16	566329	8
4	432918	16	570358	9
4	432918	16	573290	6
4	432918	16	578502	6
4	432918	16	582723	8
4	432918	16	594121	6
4	433754	16	570358	6
4	434783	16	537761	6
4	434783	16	552461	6
4	434783	16	553737	6
4	436612	16	510920	12
4	436612	16	512505	14
4	436612	16	530581	15
4	436612	16	539757	11
4	436612	16	542011	10
4	436612	16	543073	22
4	436612	16	551410	7
4	436612	16	552461	22
4	436612	16	553168	17
4	436612	16	553737	19
4	436612	16	554901	6
4	436612	16	566329	7
4	436612	16	570358	13
4	436612	16	573290	24
4	436612	16	575278	13
4	436612	16	578502	17
4	436612	16	580379	7
4	436612	16	581313	7
4	436612	16	582723	11
4	436612	16	589059	6
4	436612	16	635557	7
4	438813	16	512505	6
4	438813	16	530581	12
4	438813	16	542011	7
4	438813	16	552461	10
4	438813	16	553737	15
4	438813	16	566329	9
4	438813	16	570358	7
4	438813	16	575278	6
4	438813	16	578502	7
4	440905	16	530581	9
4	440905	16	542011	6
4	440905	16	553737	8
4	440905	16	566329	7
4	440905	16	573290	8
4	440905	16	575278	10
4	440905	16	578502	7
4	440905	16	635557	7
4	442783	16	534797	8
4	442783	16	554901	11
4	442783	16	558799	9
4	442783	16	575278	11
4	444094	16	530581	15
4	444094	16	534797	7
4	444094	16	539757	14
4	444094	16	542011	13
4	444094	16	547375	13
4	444094	16	551410	10
4	444094	16	552461	12
4	444094	16	553168	11
4	444094	16	553737	17
4	444094	16	554901	10
4	444094	16	558799	18
4	444094	16	566329	10
4	444094	16	578502	13
4	444094	16	581313	6
4	445991	16	510920	7
4	445991	16	530581	16
4	445991	16	534797	20
4	445991	16	539757	7
4	445991	16	542011	18
4	445991	16	543073	6
4	445991	16	547375	16
